exercise_name,parent,leaf,ontology,score
q_py_topic_references:q_py_list_int_ref1,AssignmentStatement,SimpleAssignmentStatement,parser,5
q_py_topic_references:q_py_list_int_ref1,Statement,ExpressionStatement,parser,5
q_py_topic_references:q_py_list_int_ref1,ArtithmeticOperator,+,parser,5
q_py_topic_references:q_py_list_int_ref1,BuiltInFunction,print(),parser,5
q_py_topic_references:q_py_list_int_ref1,DefinitionStatement,FunctionDefinition,parser,5
q_py_topic_references:q_py_list_int_ref1,Python,Printing,education,4
q_py_topic_references:q_py_list_int_ref1,ManagingVariable,UpdatingVariable,education,4
q_py_topic_references:q_py_list_int_ref1,HandlingFunction,CallingFunctionLibrary,education,4
q_py_topic_references:q_py_list_int_ref1,HandlingStandardFunction,CallingStandardFunction,education,4
q_py_topic_references:q_py_list_int_ref1,HandlingStandardFunction,DefiningStandardFunction,education,4
q_py_topic_references:q_py_list_int_ref1,HandlingList,ListReferencing,education,5
q_py_topic_references:q_py_list_int_ref1,HandlingList,ReplacingListElement,education,5
q_py_topic_references:q_py_list_int_ref1,HandlingList,IndexingList,education,5
q_py_topic_references:q_py_list_int_ref1,HandlingList,CreatingList,education,5
q_py_topic_references:q_py_list_int_ref1,HandlingString,IndexingString,education,4
q_py_topic_references:q_py_list_str_ref1,SubscriptExpression,IndexingExpression,parser,5
q_py_topic_references:q_py_list_str_ref1,Call,FunctionCall,parser,5
q_py_topic_references:q_py_list_str_ref1,Literal,StringLiteral,parser,5
q_py_topic_references:q_py_list_str_ref1,LiteralCollection,ListLiteral,parser,5
q_py_topic_references:q_py_list_str_ref1,StringMethod,replace(),parser,5
q_py_topic_references:q_py_list_str_ref1,Operator,=,parser,5
q_py_topic_references:q_py_list_str_ref1,Statement,ExpressionStatement,parser,4
q_py_topic_references:q_py_list_str_ref1,JumpStatement,ReturnStatement,parser,5
q_py_topic_references:q_py_list_str_ref1,AssignmentStatement,SimpleAssignmentStatement,parser,5
q_py_topic_references:q_py_list_str_ref1,DefinitionStatement,FunctionDefinition,parser,5
q_py_topic_references:q_py_list_str_ref1,BuiltInFunction,print(),parser,5
q_py_topic_references:q_py_list_str_ref1,BuiltInFunction,list(),parser,5
q_py_topic_references:q_py_list_str_ref1,Python,Printing,education,5
q_py_topic_references:q_py_list_str_ref1,ManagingVariable,UpdatingVariable,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingObjectOrientedProgramming,CallingOOPMethod,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingFunction,CallingFunctionLibrary,education,5
q_py_topic_references:q_py_list_str_ref1,HandlingStandardFunction,CallingStandardFunction,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingStandardFunction,DefiningStandardFunction,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingList,IndexingList,education,5
q_py_topic_references:q_py_list_str_ref1,HandlingString,ReplacingStringContent,education,5
q_py_topic_references:q_py_list_str_ref1,HandlingList,ReplacingListElement,education,5
q_py_topic_references:q_py_list_str_ref1,HandlingList,ListReferencing,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingString,CreatingString,education,4
q_py_topic_references:q_py_list_str_ref1,HandlingList,CreatingList,education,5
q_py_topic_references:q_py_list_str_ref1,HandlingString,IndexingString,education,4
q_py_topic_references:q_py_list_str_ref1,BuiltInFunction,replace(),,4
q_py_topic_references:q_py_str_ref1,Call,FunctionCall,parser,5
q_py_topic_references:q_py_str_ref1,Literal,StringLiteral,parser,5
q_py_topic_references:q_py_str_ref1,StringMethod,replace(),parser,5
q_py_topic_references:q_py_str_ref1,Operator,=,parser,5
q_py_topic_references:q_py_str_ref1,DefinitionStatement,FunctionDefinition,parser,5
q_py_topic_references:q_py_str_ref1,AssignmentStatement,SimpleAssignmentStatement,parser,5
q_py_topic_references:q_py_str_ref1,BuiltInFunction,print(),parser,5
q_py_topic_references:q_py_str_ref1,BuiltInFunction,str(),parser,4
q_py_topic_references:q_py_str_ref1,Statement,ExpressionStatement,parser,5
q_py_topic_references:q_py_str_ref1,JumpStatement,ReturnStatement,parser,5
q_py_topic_references:q_py_str_ref1,Python,Printing,education,5
q_py_topic_references:q_py_str_ref1,ManagingVariable,AssigningVariable,education,4
q_py_topic_references:q_py_str_ref1,HandlingObjectOrientedProgramming,CallingOOPMethod,education,4
q_py_topic_references:q_py_str_ref1,HandlingFunction,CallingFunctionLibrary,education,5
q_py_topic_references:q_py_str_ref1,HandlingStandardFunction,CallingStandardFunction,education,5
q_py_topic_references:q_py_str_ref1,HandlingStandardFunction,DefiningStandardFunction,education,5
q_py_topic_references:q_py_str_ref1,HandlingString,ReplacingStringContent,education,5
q_py_topic_references:q_py_str_ref1,HandlingString,CreatingString,education,4
q_py_topic_strings:q_py_concat_strings1,Call,FunctionCall,parser,4
q_py_topic_strings:q_py_concat_strings1,ArithmeticExpression,BinaryOperation,parser,5
q_py_topic_strings:q_py_concat_strings1,LogicalExpression,ComparisonExpression,parser,5
q_py_topic_strings:q_py_concat_strings1,LogicalExpression,BooleanExpression,parser,4
q_py_topic_strings:q_py_concat_strings1,Literal,StringLiteral,parser,5
q_py_topic_strings:q_py_concat_strings1,NumericLiteral,IntegerLiteral,parser,5
q_py_topic_strings:q_py_concat_strings1,Operator,=,parser,5
q_py_topic_strings:q_py_concat_strings1,ComparisonOperator,Less,parser,5
q_py_topic_strings:q_py_concat_strings1,ArtithmeticOperator,+,parser,5
q_py_topic_strings:q_py_concat_strings1,Statement,ExpressionStatement,parser,4
q_py_topic_strings:q_py_concat_strings1,IterationStatement,WhileStatement,parser,5
q_py_topic_strings:q_py_concat_strings1,AssignmentStatement,SimpleAssignmentStatement,parser,5
q_py_topic_strings:q_py_concat_strings1,AssignmentStatement,AugmentedAssignmentStatement,parser,5
q_py_topic_strings:q_py_concat_strings1,BuiltInFunction,print(),parser,5
q_py_topic_strings:q_py_concat_strings1,Python,Concatenation,education,5
q_py_topic_strings:q_py_concat_strings1,Python,Printing,education,5
q_py_topic_strings:q_py_concat_strings1,CheckingCondition,BooleanEvaluating,education,4
q_py_topic_strings:q_py_concat_strings1,ManagingVariable,AssigningVariable,education,4
q_py_topic_strings:q_py_concat_strings1,ManagingVariable,UpdatingVariable,education,5
q_py_topic_strings:q_py_concat_strings1,HandlingFunction,CallingFunctionLibrary,education,5
q_py_topic_strings:q_py_concat_strings1,HandlingStandardFunction,CallingStandardFunction,education,5
q_py_topic_strings:q_py_concat_strings1,WhileLoopWithUpdate,WhileLoopWith+=,education,5
q_py_topic_strings:q_py_concat_strings1,HandlingString,FormattingString,education,4
q_py_topic_strings:q_py_concat_strings1,HandlingString,CreatingString,education,5
q_py_topic_strings:q_py_concat_strings1,HandlingString,ReplacingStringContent,education,4
q_py_topic_strings:q_py_concat_strings1,NonNestedIteration,SingleWhileLoopIteration,education,5
q_py_topic_strings:q_py_concat_strings1,ArithmeticOperation,Addition,education,4
ae_adl_objects3,SubscriptExpression,IndexingExpression,parser,5
ae_adl_objects3,Call,FunctionCall,parser,5
ae_adl_objects3,ArithmeticExpression,BinaryOperation,parser,5
ae_adl_objects3,NumericLiteral,IntegerLiteral,parser,5
ae_adl_objects3,LiteralCollection,DictLiteral,parser,5
ae_adl_objects3,ClassMethod,__init__(),,5
ae_adl_objects3,Operator,=,parser,5
ae_adl_objects3,DefinitionStatement,ClassDefinition,parser,5
ae_adl_objects3,DefinitionStatement,FunctionDefinition,parser,5
ae_adl_objects3,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_adl_objects3,AssignmentStatement,AugmentedAssignmentStatement,parser,5
ae_adl_objects3,BuiltInFunction,print(),parser,5
ae_adl_objects3,BuiltInFunction,dict(),parser,5
ae_adl_objects3,Statement,ExpressionStatement,parser,4
ae_adl_objects3,ArtithmeticOperator,+,parser,5
ae_adl_objects3,ArtithmeticOperator,-,parser,5
ae_adl_objects3,JumpStatement,ReturnStatement,parser,5
ae_adl_objects3,HandlingObjectOrientedProgramming,DefiningClass,education,5
ae_adl_objects3,HandlingObjectOrientedProgramming,DefiningOOPMethod,education,5
ae_adl_objects3,HandlingObjectOrientedProgramming,CreatingObject,education,5
ae_adl_objects3,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_adl_objects3,HandlingFunction,CallingFunctionLibrary,education,4
ae_adl_objects3,ManagingVariable,AssigningVariable,education,4
ae_adl_objects3,ManagingVariable,UpdatingVariable,education,5
ae_adl_objects3,Python,Printing,education,4
ae_adl_objects3,HandlingStandardFunction,DefiningStandardFunction,education,4
ae_adl_objects3,HandlingDictionary,CreatingDictionary,education,5
ae_adl_objects3,HandlingDictionary,AddingItemToDictionary,education,5
ae_adl_objects3,HandlingDictionary,AccessingDictionary,education,5
ae_adl_objects3,ArithmeticOperation,Addition,education,5
ae_adl_objects3,ArithmeticOperation,Substraction,education,5
ae_adl_objects3,HandlingString,IndexingString,education,4
ae_python_intro,ArithmeticExpression,BinaryOperation,parser,5
ae_python_intro,NumericLiteral,FloatLiteral,parser,5
ae_python_intro,NumericLiteral,IntegerLiteral,parser,5
ae_python_intro,Operator,=,parser,5
ae_python_intro,ArtithmeticOperator,+,parser,5
ae_python_intro,ArtithmeticOperator,*,parser,5
ae_python_intro,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_intro,ManagingVariable,AssigningVariable,education,5
ae_python_intro,ArithmeticOperation,Addition,education,5
ae_python_intro,ArithmeticOperation,Multiplication,education,5
ae_python_intro,Statement,ExpressionStatement,parser,4
ae_python_assignment,ArithmeticExpression,BinaryOperation,parser,5
ae_python_assignment,NumericLiteral,IntegerLiteral,parser,5
ae_python_assignment,Operator,=,parser,5
ae_python_assignment,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_assignment,ArtithmeticOperator,+,parser,5
ae_python_assignment,ManagingVariable,AssigningVariable,education,5
ae_python_assignment,ManagingVariable,UpdatingVariable,education,5
ae_python_assignment,ArithmeticOperation,Addition,education,5
ae_python_input,Call,FunctionCall,parser,5
ae_python_input,Literal,StringLiteral,parser,5
ae_python_input,Operator,=,parser,5
ae_python_input,BuiltInFunction,input(),parser,5
ae_python_input,BuiltInFunction,print(),parser,5
ae_python_input,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_input,Statement,ExpressionStatement,parser,4
ae_python_input,Python,HandlingInput,education,5
ae_python_input,Python,Printing,education,5
ae_python_input,ManagingVariable,AssigningVariable,education,5
ae_python_input,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_input,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_input,HandlingString,CreatingString,education,4
ae_python_input,HandlingString,TransformingToStringType,education,4
ae_python_float,Call,FunctionCall,parser,5
ae_python_float,ArithmeticExpression,BinaryOperation,parser,5
ae_python_float,Literal,StringLiteral,parser,5
ae_python_float,NumericLiteral,FloatLiteral,parser,5
ae_python_float,NumericLiteral,IntegerLiteral,parser,5
ae_python_float,Operator,=,parser,5
ae_python_float,ArtithmeticOperator,+,parser,4
ae_python_float,ArtithmeticOperator,*,parser,4
ae_python_float,Statement,ExpressionStatement,parser,4
ae_python_float,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_float,BuiltInFunction,input(),parser,5
ae_python_float,BuiltInFunction,float(),parser,5
ae_python_float,BuiltInFunction,print(),parser,5
ae_python_float,Python,HandlingInput,education,5
ae_python_float,Python,HandlingFunction,,5
ae_python_float,Python,Printing,education,5
ae_python_float,ManagingVariable,AssigningVariable,education,5
ae_python_float,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_float,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_float,HandlingFloat,TransformingToFloatType,education,5
ae_python_float,ArithmeticOperation,Multiplication,education,5
ae_python_float,ArithmeticOperation,Addition,education,5
ae_python_float,HandlingString,CreatingString,education,4
ae_python_float,HandlingString,TransformingToStringType,education,4
ae_python_if,Call,FunctionCall,parser,5
ae_python_if,ArithmeticExpression,BinaryOperation,parser,4
ae_python_if,LogicalExpression,ComparisonExpression,parser,5
ae_python_if,LogicalExpression,BooleanExpression,parser,5
ae_python_if,Literal,StringLiteral,parser,5
ae_python_if,NumericLiteral,IntegerLiteral,parser,5
ae_python_if,Operator,=,parser,5
ae_python_if,ComparisonOperator,Larger,parser,5
ae_python_if,Statement,ExpressionStatement,parser,4
ae_python_if,ConditionalStatement,IfStatement,parser,5
ae_python_if,ConditionalStatement,IfElseStatement,parser,5
ae_python_if,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_if,BuiltInFunction,input(),parser,5
ae_python_if,BuiltInFunction,float(),parser,5
ae_python_if,BuiltInFunction,print(),parser,5
ae_python_if,Python,HandlingInput,education,4
ae_python_if,Python,Printing,education,5
ae_python_if,CheckingCondition,IfElseChecking,education,5
ae_python_if,CheckingCondition,BooleanEvaluating,education,4
ae_python_if,ManagingVariable,AssigningVariable,education,4
ae_python_if,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_if,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_if,HandlingFloat,TransformingToFloatType,education,5
ae_python_if,HandlingString,CreatingString,education,4
ae_python_while,Call,FunctionCall,parser,5
ae_python_while,ArithmeticExpression,BinaryOperation,parser,5
ae_python_while,LogicalExpression,ComparisonExpression,parser,5
ae_python_while,LogicalExpression,BooleanExpression,parser,5
ae_python_while,Literal,StringLiteral,parser,5
ae_python_while,NumericLiteral,IntegerLiteral,parser,5
ae_python_while,Operator,=,parser,5
ae_python_while,ComparisonOperator,Larger,parser,5
ae_python_while,ComparisonOperator,NotEqual,parser,5
ae_python_while,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_while,IterationStatement,WhileStatement,parser,5
ae_python_while,ConditionalStatement,IfStatement,parser,5
ae_python_while,BuiltInFunction,int(),parser,5
ae_python_while,BuiltInFunction,input(),parser,5
ae_python_while,ArtithmeticOperator,+,parser,5
ae_python_while,Statement,ExpressionStatement,parser,4
ae_python_while,BuiltInFunction,print(),parser,5
ae_python_while,Python,HandlingInput,education,5
ae_python_while,Python,Printing,education,5
ae_python_while,CheckingCondition,BooleanEvaluating,education,4
ae_python_while,CheckingInWhileLoop,IfCheckingInWhileLoop,education,5
ae_python_while,ManagingVariable,AssigningVariable,education,5
ae_python_while,ManagingVariable,UpdatingVariable,education,5
ae_python_while,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_while,HandlingFunction,NestedFunctionCall,education,5
ae_python_while,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_while,NonNestedIteration,SingleWhileLoopIteration,education,5
ae_python_while,WhileLoopWithUpdate,WhileLoopWith+=,education,5
ae_python_while,HandlingInteger,TransformingToIntType,education,5
ae_python_while,ArithmeticOperation,Addition,education,5
ae_python_for,Call,FunctionCall,parser,5
ae_python_for,ArithmeticExpression,BinaryOperation,parser,5
ae_python_for,Literal,StringLiteral,parser,5
ae_python_for,NumericLiteral,IntegerLiteral,parser,5
ae_python_for,IterationStatement,ForStatement,parser,5
ae_python_for,BuiltInFunction,print(),parser,5
ae_python_for,BuiltInFunction,range(),parser,5
ae_python_for,ArtithmeticOperator,*,parser,5
ae_python_for,Statement,ExpressionStatement,parser,4
ae_python_for,MembershipOperator,in,parser,4
ae_python_for,Python,Printing,education,5
ae_python_for,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_for,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_for,NonNestedIteration,SingleForLoopIteration,education,5
ae_python_for,ForLoopWithUpdate,ForLoopWith*=,education,5
ae_python_for,HandlingString,CreatingString,education,4
ae_python_for,ArithmeticOperation,Multiplication,education,5
ae_python_function,Call,FunctionCall,parser,5
ae_python_function,ArithmeticExpression,BinaryOperation,parser,5
ae_python_function,Literal,StringLiteral,parser,5
ae_python_function,NumericLiteral,IntegerLiteral,parser,5
ae_python_function,Operator,=,parser,5
ae_python_function,ArtithmeticOperator,+,parser,5
ae_python_function,ArtithmeticOperator,*,parser,5
ae_python_function,Statement,ExpressionStatement,parser,5
ae_python_function,JumpStatement,ReturnStatement,parser,5
ae_python_function,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_function,DefinitionStatement,FunctionDefinition,parser,5
ae_python_function,BuiltInFunction,print(),parser,5
ae_python_function,Python,Printing,education,5
ae_python_function,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_function,HandlingFunction,DefiningStandardFunction,,4
ae_python_function,HandlingFunctionCallingFunction,CallingFunctionCallingFunction,education,4
ae_python_function,ManagingVariable,AssigningVariable,education,5
ae_python_function,HandlingFunction,NestedFunctionCall,education,5
ae_python_function,HandlingStandardFunction,CallingStandardFunction,education,4
ae_python_function,ArithmeticOperation,Multiplication,education,5
ae_python_function,HandlingString,CreatingString,education,4
ae_python_function,ArithmeticOperation,Addition,education,4
ae_python_function,HandlingStandardFunction,DefiningStandardFunction,education,4
ae_python_list,SubscriptExpression,IndexingExpression,parser,5
ae_python_list,Call,FunctionCall,parser,5
ae_python_list,ArithmeticExpression,BinaryOperation,parser,5
ae_python_list,LogicalExpression,ComparisonExpression,parser,5
ae_python_list,LogicalExpression,BooleanExpression,parser,5
ae_python_list,Literal,StringLiteral,parser,5
ae_python_list,NumericLiteral,IntegerLiteral,parser,5
ae_python_list,LiteralCollection,ListLiteral,parser,5
ae_python_list,ListMethod,append(),parser,5
ae_python_list,Operator,=,parser,5
ae_python_list,ComparisonOperator,Larger,parser,5
ae_python_list,Statement,ExpressionStatement,parser,4
ae_python_list,ConditionalStatement,IfStatement,parser,5
ae_python_list,ConditionalStatement,IfElseStatement,parser,5
ae_python_list,JumpStatement,ReturnStatement,parser,5
ae_python_list,IterationStatement,ForStatement,parser,5
ae_python_list,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_list,DefinitionStatement,FunctionDefinition,parser,5
ae_python_list,BuiltInFunction,len(),parser,5
ae_python_list,BuiltInFunction,print(),parser,5
ae_python_list,BuiltInFunction,list(),parser,4
ae_python_list,Python,FindingLength,education,5
ae_python_list,Python,Printing,education,5
ae_python_list,CheckingCondition,IfElseChecking,education,5
ae_python_list,CheckingCondition,BooleanEvaluating,education,4
ae_python_list,CheckingInForLoop,IfCheckingInForLoop,education,5
ae_python_list,ManagingVariable,AssigningVariable,education,5
ae_python_list,ManagingVariable,UpdatingVariable,education,5
ae_python_list,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_python_list,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_list,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_list,HandlingStandardFunction,DefiningStandardFunction,education,4
ae_python_list,NonNestedIteration,SingleForLoopIteration,education,5
ae_python_list,HandlingList,AddingListElementWithAppend,,5
ae_python_list,HandlingList,ReplacingListElement,education,5
ae_python_list,HandlingList,IndexingList,education,5
ae_python_list,HandlingList,CreatingList,education,5
ae_python_list,HandlingList,AddingListElement,,5
ae_python_list,ArtithmeticOperator,>,,5
ae_python_list,ArtithmeticOperator,=,,5
ae_python_split,SubscriptExpression,IndexingExpression,parser,5
ae_python_split,Call,FunctionCall,parser,5
ae_python_split,ArithmeticExpression,BinaryOperation,parser,5
ae_python_split,LogicalExpression,ComparisonExpression,parser,5
ae_python_split,LogicalExpression,BooleanExpression,parser,5
ae_python_split,Literal,StringLiteral,parser,5
ae_python_split,NumericLiteral,IntegerLiteral,parser,5
ae_python_split,StringMethod,split(),parser,5
ae_python_split,Operator,=,parser,5
ae_python_split,ComparisonOperator,Larger,parser,5
ae_python_split,ArtithmeticOperator,+,parser,4
ae_python_split,Statement,ExpressionStatement,parser,4
ae_python_split,ConditionalStatement,IfElseStatement,parser,5
ae_python_split,IterationStatement,ForStatement,parser,5
ae_python_split,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_split,DefinitionStatement,FunctionDefinition,parser,5
ae_python_split,BuiltInFunction,int(),parser,5
ae_python_split,BuiltInFunction,len(),parser,5
ae_python_split,BuiltInFunction,print(),parser,5
ae_python_split,Python,FindingLength,education,5
ae_python_split,Python,Printing,education,5
ae_python_split,CheckingCondition,IfElseChecking,education,5
ae_python_split,CheckingCondition,IfChecking,education,5
ae_python_split,CheckingCondition,BooleanEvaluating,education,5
ae_python_split,CheckingInForLoop,IfCheckingInForLoop,education,5
ae_python_split,ManagingVariable,AssigningVariable,education,5
ae_python_split,ManagingVariable,UpdatingVariable,education,5
ae_python_split,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_python_split,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_split,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_split,HandlingStandardFunction,DefiningStandardFunction,education,5
ae_python_split,NonNestedIteration,SingleForLoopIteration,education,5
ae_python_split,HandlingString,SplittingString,education,5
ae_python_split,HandlingList,CreatingList,education,5
ae_python_split,HandlingList,IndexingList,education,4
ae_python_split,HandlingInteger,TransformingToIntType,education,5
ae_python_split,ArithmeticOperation,Addition,education,5
ae_python_split,ArithmeticOperation,FindMaximum,education,5
ae_python_split,HandlingString,CreatingString,education,5
ae_python_split,ForLoopWithUpdate,ForLoopWith+=,education,5
ae_python_split,HandlingString,IndexingString,education,4
ae_python_file,SubscriptExpression,IndexingExpression,parser,5
ae_python_file,Call,FunctionCall,parser,5
ae_python_file,ArithmeticExpression,BinaryOperation,parser,5
ae_python_file,LogicalExpression,ComparisonExpression,parser,5
ae_python_file,LogicalExpression,BooleanExpression,parser,5
ae_python_file,Literal,StringLiteral,parser,5
ae_python_file,NumericLiteral,IntegerLiteral,parser,5
ae_python_file,StringMethod,split(),parser,5
ae_python_file,StringMethod,rstrip(),parser,5
ae_python_file,FileMethod,close(),parser,5
ae_python_file,Operator,=,parser,5
ae_python_file,ComparisonOperator,Less,parser,5
ae_python_file,DefinitionStatement,FunctionDefinition,parser,5
ae_python_file,IterationStatement,ForStatement,parser,5
ae_python_file,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_file,ConditionalStatement,IfStatement,parser,5
ae_python_file,BuiltInFunction,open(),parser,5
ae_python_file,BuiltInFunction,int(),parser,5
ae_python_file,BuiltInFunction,print(),parser,5
ae_python_file,MembershipOperator,in,parser,5
ae_python_file,Python,Printing,education,5
ae_python_file,Python,HandlingInput,education,4
ae_python_file,CheckingCondition,BooleanEvaluating,education,4
ae_python_file,CheckingInForLoop,IfCheckingInForLoop,education,5
ae_python_file,ManagingVariable,AssigningVariable,education,4
ae_python_file,ManagingVariable,UpdatingVariable,education,4
ae_python_file,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_python_file,HandlingFunction,CallingFunctionLibrary,education,5
ae_python_file,HandlingStandardFunction,CallingStandardFunction,education,5
ae_python_file,HandlingStandardFunction,DefiningStandardFunction,education,5
ae_python_file,NonNestedIteration,SingleForLoopIteration,education,5
ae_python_file,HandlingFile,OpeningFile,education,5
ae_python_file,HandlingFile,ReadingLine,education,5
ae_python_file,HandlingString,SplittingString,education,5
ae_python_file,HandlingString,TransformingToStringType,education,4
ae_python_file,HandlingInteger,TransformingToIntType,education,5
ae_python_file,HandlingFile,ClosingFile,education,5
ae_python_file,HandlingList,IndexingList,education,5
ae_python_file,HandlingString,ReplacingStringContent,education,4
ae_python_file,HandlingString,TrimmingString,education,5
ae_python_file,HandlingString,IndexingString,education,5
ae_python_file,Statement,ExpressionStatement,parser,5
ae_python_class1,Call,FunctionCall,parser,5
ae_python_class1,NumericLiteral,IntegerLiteral,parser,5
ae_python_class1,ClassMethod,__init()__,parser,5
ae_python_class1,Operator,=,parser,5
ae_python_class1,DefinitionStatement,ClassDefinition,parser,4
ae_python_class1,DefinitionStatement,FunctionDefinition,parser,4
ae_python_class1,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_class1,Statement,ExpressionStatement,parser,5
ae_python_class1,BuiltInFunction,print(),parser,5
ae_python_class1,HandlingObjectOrientedProgramming,CreatingObject,education,5
ae_python_class1,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_python_class1,Python,Printing,education,4
ae_python_class1,HandlingFunction,CallingFunctionLibrary,education,4
ae_python_class1,ManagingVariable,AssigningVariable,education,4
ae_python_class1,HandlingStandardFunction,CallingStandardFunction,education,4
ae_python_class1,HandlingClass,CreatingClassInstance,,5
ae_python_class1,HandlingClass,CallingClassMethod,,5
ae_python_class1,HandlingClass,UsingClassAttributes,,4
ae_python_class2,Call,FunctionCall,parser,5
ae_python_class2,ArithmeticExpression,BinaryOperation,parser,5
ae_python_class2,LogicalExpression,ComparisonExpression,parser,5
ae_python_class2,LogicalExpression,BooleanExpression,parser,5
ae_python_class2,Literal,BooleanLiteral,parser,5
ae_python_class2,NumericLiteral,IntegerLiteral,parser,5
ae_python_class2,Operator,=,parser,5
ae_python_class2,ComparisonOperator,Less,parser,5
ae_python_class2,ComparisonOperator,Larger,parser,5
ae_python_class2,DefinitionStatement,ClassDefinition,parser,5
ae_python_class2,DefinitionStatement,FunctionDefinition,parser,5
ae_python_class2,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_python_class2,AssignmentStatement,AugmentedAssignmentStatement,parser,4
ae_python_class2,ConditionalStatement,IfStatement,parser,5
ae_python_class2,ArtithmeticOperator,+,parser,5
ae_python_class2,ArtithmeticOperator,-,parser,5
ae_python_class2,BuiltInFunction,min(),parser,5
ae_python_class2,BuiltInFunction,print(),parser,5
ae_python_class2,JumpStatement,ReturnStatement,parser,5
ae_python_class2,HandlingObjectOrientedProgramming,DefiningClass,education,5
ae_python_class2,HandlingObjectOrientedProgramming,DefiningOOPMethod,education,5
ae_python_class2,HandlingObjectOrientedProgramming,CreatingObject,education,5
ae_python_class2,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5
ae_python_class2,HandlingFunction,CallingFunctionLibrary,education,4
ae_python_class2,ManagingVariable,AssigningVariable,education,4
ae_python_class2,ManagingVariable,UpdatingVariable,education,5
ae_python_class2,CheckingCondition,IfChecking,education,4
ae_python_class2,CheckingCondition,BooleanEvaluating,education,4
ae_python_class2,Python,Printing,education,4
ae_python_class2,HandlingFunction,CallingStandardFunction,,4
ae_python_class2,HandlingInteger,Addition,,4
ae_python_class2,HandlingInteger,Substraction,,4
ae_python_class2,HandlingInteger,FindMinimum,,5
ae_python_class2,ArithmeticOperation,Addition,education,4
ae_python_class2,ArithmeticOperation,Substraction,education,4
ae_python_class2,ArithmeticOperation,FindMinimum,education,5
ae_python_class2,HandlingStandardFunction,CallingStandardFunction,education,4
ae_python_class2,HandlingStandardFunction,DefiningStandardFunction,education,5
ae_python_class2,ClassMethod,__init()__,parser,5
ae_python_class2,LogicalOperator,>,,5
ae_adl_vals_refs1,Call,FunctionCall,parser,5
ae_adl_vals_refs1,Literal,StringLiteral,parser,5
ae_adl_vals_refs1,NumericLiteral,IntegerLiteral,parser,5
ae_adl_vals_refs1,Operator,=,parser,5
ae_adl_vals_refs1,DefinitionStatement,FunctionDefinition,parser,5
ae_adl_vals_refs1,AssignmentStatement,SimpleAssignmentStatement,parser,5
ae_adl_vals_refs1,BuiltInFunction,print(),parser,5
ae_adl_vals_refs1,Statement,ExpressionStatement,parser,5
ae_adl_vals_refs1,Python,Printing,education,5
ae_adl_vals_refs1,HandlingFunction,CallingFunctionLibrary,education,5
ae_adl_vals_refs1,HandlingFunction,DefiningStandardFunction,,5
ae_adl_vals_refs1,ManagingVariable,AssigningVariable,education,5
ae_adl_vals_refs1,ManagingVariable,UpdatingVariable,education,5
ae_adl_vals_refs1,HandlingStandardFunction,CallingStandardFunction,education,5
ae_adl_vals_refs1,ArtithmeticOperator,=,,5
ae_adl_vals_refs1,HandlingStandardFunction,DefiningStandardFunction,education,5
ae_adl_vals_refs2,SubscriptExpression,IndexingExpression,parser,5
ae_adl_vals_refs2,Call,FunctionCall,parser,5
ae_adl_vals_refs2,NumericLiteral,IntegerLiteral,parser,5
