exercise_name,educational_list,parser_list
py_input_stat2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, ClosingFile, Concatenation, CreatingList, DefiningStandardFunction, FindMaximum, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFile, HandlingFunction, HandlingInput, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInForLoop, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleForLoopIteration, SingleWhileLoopIteration, SplittingString, TransformingToStringType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FileNotFoundError, ForStatement, FunctionCall, FunctionDefinition, IOError, IfStatement, IntegerLiteral, IterationStatement, JumpStatement, Larger, Literal, LogicalExpression, LogicalOperator, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, TryStatement, WhileStatement, close(), in, input(), len(), not, open(), print(), split(), str()]"
py_largest_divisor,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, FindRemainder, HandlingFunction, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, LogicalExpression, Modulus, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, print()]"
py_list2d_basic,"[CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list2d_basic2,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
py_list2d_basic3,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list_basic,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
py_list_basic2,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, FloatLiteral, FunctionCall, IndexingExpression, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, SubscriptExpression, print()]"
py_list_basic3,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, print()]"
py_list_change,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, Indexing2DArray, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, TwoDimensionalArrayTask, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, len(), print(), range()]"
py_list_fill,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingList, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, append(), print(), range()]"
py_list_fill_user_input,"[AddingListElement, AddingListElementWithAppend, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingList, CreatingString, HandlingFunction, HandlingInput, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, append(), input(), print(), range()]"
py_list_min,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingList, FindMinimum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IfCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, FunctionCall, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Less, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_min_max,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingList, FindMaximum, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IfCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, FunctionCall, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_process_elements,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, CreatingString, DefiningStandardFunction, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, list(), print()]"
py_list_rotate,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, Substraction, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_rotate_left_twice,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_rotate_right,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, FindingLength, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_rotate_right_twice,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, FindingLength, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_list_swap_adjacent_elements,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, FindingLength, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, SwappingVariablesValue, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, in, len(), print(), range()]"
py_loan2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingObject, CreatingString, DefiningClass, DefiningFunctionCallingFunction, DefiningOOPMethod, DefiningStandardFunction, Division, FormattingString, HandlingFloat, HandlingFunction, HandlingFunctionCallingFunction, HandlingInput, HandlingInteger, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Power, Printing, Python, Substraction, TransformingToFloatType, TransformingToIntType, TransformingToStringType]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, float(), format(), input(), int(), print()]"
py_nested_if_max_of_three,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, FindMaximum, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, Larger, Literal, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_min_max,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, FindMinimum, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, FunctionCall, IfElseStatement, IntegerLiteral, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, input(), int(), print()]"
py_nested_if_temperature,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, FindMaximum, FindMinimum, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToFloatType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, Larger, Less, Literal, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_nested_if_temperature2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToFloatType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElifElseStatement, IfElifStatement, IfElseStatement, IfStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
objects_classes_account,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfChecking, IfElseChecking, ManagingVariable, Multiplication, Printing, Python, Substraction, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, format(), print()]"
py_phone_age,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_phone_age2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), not, or, print()]"
py_point2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, Concatenation, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Power, Printing, Python, TransformingToStringType, UpdatingVariable]","[*, **, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
py_print_medals,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, Create2DArray, CreatingList, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Printing, Python, TwoDimensionalArrayTask, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), in, len(), print(), range()]"
py_print_medals_row_column_total,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, Create2DArray, CreatingList, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Printing, Python, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), len(), list(), print(), range()]"
py_pythagorean_theorem,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Power, Printing, Python, TransformingToFloatType]","[**, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_pythagorean_theorem2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, FormattingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Power, Printing, Python, Substraction, TransformingToFloatType]","[**, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, float(), input(), print()]"
py_range1_2,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range2_2,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range3_2,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range_one,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range_three,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range_two,"[CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_rent_car,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_rent_car2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, and, input(), int(), not, print()]"
py_rent_car3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), or, print()]"
py_repeated_sequence,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Printing, Python, TransformingToIntType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, input(), int(), print(), range()]"
