exercise_name,educational_list,parser_list
py_nested_if_temperature2,"[TransformingToFloatType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, NestedIfChecking, CreatingString]","[print(), IfElifElseStatement, Less, float(), input(), Larger, ComparisonExpression, IfElseStatement, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, =]"
objects_classes_account,"[DefiningObjectMethod, Printing, BooleanEvaluating, IfChecking, CreatingObject, Multiplication, NestedFunctionCall, Substraction, CallingObjectMethod, AssigningValueVariable, Addition, DefiningClass, ChangingValueVariable, FormattingString, CallingLibraryFunction]","[format(), *, ComparisonExpression, Larger, FunctionCall, and, BinaryOperation, =, SimpleAssignmentStatement, StringLiteral, print(), +, FunctionDefinition, LargerOrEqual, -, UnaryOperation, ExpressionStatement, ReturnStatement, FloatLiteral, ClassDefinition, AugmentedAssignmentStatement, IntegerLiteral, IfStatement]"
py_phone_age,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[or, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, LargerOrEqual, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, ==, BooleanOperation]"
py_phone_age2,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[not, or, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, ==, BooleanOperation]"
py_point2,"[CallingObjectMethod, DefiningObjectMethod, Multiplication, DefiningClass, CreatingObject, AssigningValueVariable, Addition, CallingLibraryFunction, CreatingString, TransformingToStringType, Printing, Power, Concatenation, NestedFunctionCall]","[ClassDefinition, +, print(), ReturnStatement, =, **, *, FunctionCall, StringLiteral, FunctionDefinition, str(), SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation]"
py_print_medals,"[SingleForLoopIteration, Indexing2DArray, FindingLength, AssigningValueVariable, Addition, Create2DArray, FormattingString, CallingLibraryFunction, ChangingValueVariable, Printing, IndexingList, ForLoopWithListIndexing, ForLoopWith+=, NestedFunctionCall, NestedForLoopIteration, CreatingString]","[+, ForStatement, range(), print(), AugmentedAssignmentStatement, =, format(), len(), BinaryOperation, ListLiteral, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, IntegerLiteral]"
py_print_medals_row_column_total,"[SingleForLoopIteration, Indexing2DArray, FindingLength, AssigningValueVariable, Addition, Create2DArray, FormattingString, CallingLibraryFunction, CreatingString, ChangingValueVariable, Printing, CreatingList, ForLoopWithListIndexing, ForLoopWith+=, ChangingValueListElement, Substraction, NestedFunctionCall, NestedForLoopIteration, Multiplication]","[ForStatement, +, print(), AugmentedAssignmentStatement, =, format(), len(), BinaryOperation, ListLiteral, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, range(), *]"
py_pythagorean_theorem,"[TransformingToFloatType, Addition, HandlingInput, AssigningValueVariable, CallingLibraryFunction, Printing, Power]","[+, FloatLiteral, print(), IntegerLiteral, **, float(), input(), BinaryOperation, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, UnaryOperation, =]"
py_pythagorean_theorem2,"[TransformingToFloatType, AssigningValueVariable, HandlingInput, CallingLibraryFunction, Printing, Power, Substraction]","[FloatLiteral, print(), **, input(), float(), BinaryOperation, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, IntegerLiteral, +, =]"
py_range1_2,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_range2_2,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_range3_2,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_range_one,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_range_three,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_range_two,"[SingleForLoopIteration, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, FunctionCall, ExpressionStatement]"
py_rent_car,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, LargerOrEqual, FunctionCall, StringLiteral, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, ==, BooleanOperation]"
py_rent_car2,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing]","[not, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, LargerOrEqual, FunctionCall, StringLiteral, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, ==, BooleanOperation]"
py_rent_car3,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[or, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, LargerOrEqual, FunctionCall, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, BooleanOperation, ==, StringLiteral]"
py_repeated_sequence,"[TransformingToIntType, Addition, HandlingInput, AssigningValueVariable, NestedForLoopIteration, CallingLibraryFunction, Printing, NestedFunctionCall]","[ForStatement, +, range(), print(), IntegerLiteral, int(), input(), BinaryOperation, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, =]"
py_repeated_sequence2,"[TransformingToIntType, Addition, HandlingInput, AssigningValueVariable, NestedForLoopIteration, CallingLibraryFunction, Printing, CreatingString, NestedFunctionCall]","[ForStatement, +, range(), print(), IntegerLiteral, int(), input(), BinaryOperation, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, =, StringLiteral]"
py_reverse_number,"[SingleWhileLoopIteration, Multiplication, FindRemainder, Addition, AssigningValueVariable, CallingLibraryFunction, Printing, Division, ChangingValueVariable, CreatingString]","[+, WhileStatement, print(), IntegerLiteral, =, *, Larger, ComparisonExpression, BinaryOperation, //, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, Modulus, StringLiteral]"
py_score_dict2,"[SingleForLoopIteration, NestedFunctionCall, FindingLength, AccessingDictionary, AssigningValueVariable, Addition, CallingLibraryFunction, BooleanEvaluating, ChangingValueVariable, Printing, CheckingForItem, DefiningSimpleFunction, CreatingDictionary, CreatingList, Division, AddingItemToDictionary, IndexingDictionary, IndexingList, ForLoopWithListIndexing, ForLoopWith+=, ChangingValueDictionaryElement, AddingListElementWithAppend, IfElseCheckingInForLoop]","[StringLiteral, ForStatement, +, range(), print(), ReturnStatement, IntegerLiteral, =, DictLiteral, /, in, len(), BinaryOperation, ListLiteral, FunctionCall, append(), FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, IfElseStatement, BooleanOperation, AugmentedAssignmentStatement]"
py_search_list,"[SingleForLoopIteration, IfCheckingInForLoop, CallingLibraryFunction, BooleanEvaluating, Printing, CheckingForItem, DefiningSimpleFunction, CreatingList, IndexingList, CallingSimpleFunction]","[ForStatement, print(), =, in, IfStatement, ListLiteral, FunctionCall, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, FloatLiteral, StringLiteral, IntegerLiteral]"
py_search_list_count_each,"[FindingLength, AssigningValueVariable, IfCheckingInForLoop, NestedForLoopIteration, CallingLibraryFunction, BooleanEvaluating, ChangingValueVariable, Printing, DefiningSimpleFunction, CreatingList, ForLoopWith+=, ChangingValueListElement, Addition, CreatingString, CallingSimpleFunction, Multiplication]","[ForStatement, +, ==, FloatLiteral, print(), IntegerLiteral, BinaryOperation, AugmentedAssignmentStatement, =, *, ComparisonExpression, in, len(), IfStatement, ListLiteral, FunctionCall, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, index()]"
py_search_list_total_count,"[SingleForLoopIteration, AssigningValueVariable, NestedForLoopIteration, IfCheckingInForLoop, Addition, CallingLibraryFunction, ChangingValueVariable, BooleanEvaluating, Printing, DefiningSimpleFunction, CreatingList, ForLoopWith+=, CallingSimpleFunction]","[IfStatement, ForStatement, +, print(), AugmentedAssignmentStatement, =, ComparisonExpression, BinaryOperation, ListLiteral, FunctionCall, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, UnaryOperation, IntegerLiteral, ==]"
py_soda_survey,"[SingleForLoopIteration, Indexing2DArray, Multiplication, FindingLength, AssigningValueVariable, NestedForLoopIteration, Create2DArray, IfCheckingInForLoop, FormattingString, Addition, CallingLibraryFunction, BooleanEvaluating, Printing, ForLoopWithListIndexing, ChangingValueListElement]","[ForStatement, +, range(), print(), BinaryOperation, =, *, format(), ComparisonExpression, len(), IfStatement, ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, Larger]"
py_soda_survey_soda_avg,"[Indexing2DArray, Multiplication, FindingLength, AssigningValueVariable, NestedForLoopIteration, Create2DArray, FormattingString, Addition, CallingLibraryFunction, ChangingValueVariable, Printing, Division, ForLoopWithListIndexing, ForLoopWith+=, ChangingValueListElement, NestedFunctionCall]","[+, ForStatement, range(), print(), AugmentedAssignmentStatement, =, *, format(), /, len(), BinaryOperation, ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, StringLiteral]"
py_soda_survey_soda_respondent_avg,"[SingleForLoopIteration, Indexing2DArray, Multiplication, FindingLength, AssigningValueVariable, NestedForLoopIteration, Create2DArray, Addition, FormattingString, CallingLibraryFunction, ChangingValueVariable, Printing, CreatingList, Division, ForLoopWithListIndexing, ForLoopWith+=, ChangingValueListElement, NestedFunctionCall]","[+, ForStatement, range(), print(), IntegerLiteral, AugmentedAssignmentStatement, =, *, format(), /, len(), BinaryOperation, ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, StringLiteral]"
py_squares,"[SingleForLoopIteration, Multiplication, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, *, BinaryOperation, FunctionCall, ExpressionStatement, StringLiteral]"
py_star_patterns,"[Addition, AssigningValueVariable, NestedForLoopIteration, CallingLibraryFunction, Printing, Concatenation, ForLoopWith+=, CreatingString, NestedFunctionCall, TransformingToIntType, HandlingInput]","[ForStatement, +, print(), IntegerLiteral, BinaryOperation, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, =, range(), int(), input(), StringLiteral]"
py_stars_2,"[SingleForLoopIteration, TransformingToIntType, AssigningValueVariable, HandlingInput, NestedForLoopIteration, Addition, CallingLibraryFunction, Printing, Concatenation, ForLoopWith+=, CreatingString, Substraction, NestedFunctionCall]","[ForStatement, +, range(), print(), IntegerLiteral, int(), input(), BinaryOperation, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, =]"
py_str_count,"[ConvertStringToLowerCase, SingleForLoopIteration, FindingLength, AssigningValueVariable, IfCheckingInForLoop, Addition, CallingLibraryFunction, ChangingValueVariable, BooleanEvaluating, Printing, DefiningSimpleFunction, IndexingString, SlicingString, ForLoopWithListIndexing, ForLoopWith+=, NestedFunctionCall, Substraction, CreatingString, CallingSimpleFunction]","[ForStatement, FunctionDefinition, range(), print(), lower(), BinaryOperation, ReturnStatement, AugmentedAssignmentStatement, =, ComparisonExpression, len(), IfStatement, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, SlicingExpression, IntegerLiteral, +, ==]"
py_str_count2,"[ConvertStringToLowerCase, SingleForLoopIteration, FindingLength, AssigningValueVariable, IfCheckingInForLoop, Addition, CallingLibraryFunction, BooleanEvaluating, ChangingValueVariable, DefiningSimpleFunction, IndexingString, SlicingString, ForLoopWithListIndexing, ForLoopWith+=, NestedFunctionCall, CreatingString, CallingSimpleFunction, Printing]","[+, ForStatement, FunctionDefinition, range(), print(), lower(), BinaryOperation, ReturnStatement, AugmentedAssignmentStatement, =, ComparisonExpression, len(), IfStatement, FunctionCall, StringLiteral, -, and, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, SlicingExpression, IntegerLiteral, ==, BooleanOperation]"
py_str_repeat2,"[SingleForLoopIteration, Multiplication, FindingLength, AssigningValueVariable, CallingLibraryFunction, CreatingString, ChangingValueVariable, Printing, DefiningSimpleFunction, IndexingString, ForLoopWithListIndexing, ForLoopWith+=, Addition, Concatenation, CallingSimpleFunction]","[ForStatement, +, range(), print(), AugmentedAssignmentStatement, =, *, len(), BinaryOperation, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, IntegerLiteral]"
py_str_repeat_chars,"[SingleForLoopIteration, Multiplication, AssigningValueVariable, CallingLibraryFunction, CreatingString, ChangingValueVariable, Printing, DefiningSimpleFunction, IndexingString, ForLoopWith+=, Concatenation, Addition, CallingSimpleFunction]","[ForStatement, +, print(), AugmentedAssignmentStatement, =, *, BinaryOperation, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement]"
py_student_score,"[AddingListElementWithAppend, SingleForLoopIteration, IfElseCheckingInForLoop, FindingLength, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, CheckingForItem, DefiningSimpleFunction, CreatingDictionary, CreatingList, AddingItemToDictionary, IndexingDictionary, IndexingList, ForLoopWithListIndexing, ChangingValueDictionaryElement, AccessingDictionary, NestedFunctionCall, CallingSimpleFunction]","[ForStatement, range(), print(), ReturnStatement, IntegerLiteral, =, DictLiteral, in, len(), append(), ListLiteral, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression, IfElseStatement, BooleanOperation]"
py_sum_digits,"[SingleWhileLoopIteration, FindRemainder, Addition, AssigningValueVariable, CallingLibraryFunction, ChangingValueVariable, Printing, Division, WhileLoopWith+=, BooleanEvaluating]","[+, WhileStatement, print(), IntegerLiteral, =, ComparisonExpression, BinaryOperation, //, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, Larger, StringLiteral, Modulus]"
py_temperature,"[SingleForLoopIteration, TransformingToFloatType, AddingListElementWithAppend, TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, Addition, CallingLibraryFunction, ChangingValueVariable, BooleanEvaluating, Printing, CreatingList, Division, ForLoopWith+=, IfCheckingInForLoop]","[ForStatement, +, range(), print(), BinaryOperation, int(), AugmentedAssignmentStatement, =, input(), IfElseStatement, float(), /, ComparisonExpression, IfStatement, ListLiteral, FunctionCall, append(), SimpleAssignmentStatement, ExpressionStatement, IntegerLiteral, StringLiteral, Larger, ==]"
py_temperature_list_days_above_threshold,"[SingleForLoopIteration, TransformingToFloatType, AddingListElementWithAppend, TransformingToIntType, FindingLength, AssigningValueVariable, HandlingInput, IfCheckingInForLoop, Addition, CallingLibraryFunction, TransformingToStringType, BooleanEvaluating, Printing, CreatingList, Concatenation, IndexingList, ForLoopWithListIndexing, NestedFunctionCall]","[ForStatement, +, range(), print(), BinaryOperation, int(), =, input(), float(), ComparisonExpression, len(), IfStatement, ListLiteral, FunctionCall, append(), str(), SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, IntegerLiteral, StringLiteral, Larger]"
py_three_boolean,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[or, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, ==, BooleanOperation]"
py_three_boolean2,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[not, print(), IntegerLiteral, int(), =, BooleanLiteral, input(), IfElseStatement, ComparisonExpression, FunctionCall, StringLiteral, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, ==, BooleanOperation]"
py_three_boolean3,"[TransformingToIntType, IfElseChecking, AssigningValueVariable, HandlingInput, CallingLibraryFunction, BooleanEvaluating, Printing, CreatingString]","[print(), int(), =, BooleanLiteral, IfElseStatement, input(), ComparisonExpression, FunctionCall, StringLiteral, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IntegerLiteral, ==, BooleanOperation]"
py_time_conversion,"[TransformingToIntType, FindRemainder, AssigningValueVariable, HandlingInput, CallingLibraryFunction, Printing, Division]","[print(), IntegerLiteral, int(), //, input(), BinaryOperation, Modulus, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, =]"
py_tv2,"[DefiningObjectMethod, DefiningClass, IfChecking, CreatingObject, AssigningValueVariable, Addition, CallingLibraryFunction, TransformingToStringType, BooleanEvaluating, ChangingValueVariable, Printing, CallingObjectMethod, CreatingString, Substraction, NestedFunctionCall, Concatenation]","[ClassDefinition, print(), ReturnStatement, Less, LessOrEqual, AugmentedAssignmentStatement, =, BooleanLiteral, Larger, LargerOrEqual, FunctionCall, StringLiteral, FunctionDefinition, str(), and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, IntegerLiteral, IfStatement, ComparisonExpression, BooleanOperation, +]"
py_vending_machine,"[Multiplication, TransformingToIntType, FindRemainder, AssigningValueVariable, HandlingInput, CallingLibraryFunction, ChangingValueVariable, Printing, Division, Substraction]","[print(), IntegerLiteral, int(), //, *, input(), BinaryOperation, Modulus, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, =]"
py_vending_machine2,"[Multiplication, TransformingToIntType, FindRemainder, AssigningValueVariable, HandlingInput, CallingLibraryFunction, ChangingValueVariable, Printing, Division, Substraction]","[print(), IntegerLiteral, int(), *, input(), BinaryOperation, //, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, =, Modulus]"
py_win_percentage,"[SingleWhileLoopIteration, TransformingToIntType, AssigningValueVariable, HandlingInput, BooleanEvaluating, Printing, Division, CallingLibraryFunction]","[or, WhileStatement, print(), Less, int(), =, input(), Larger, ComparisonExpression, /, BinaryOperation, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IntegerLiteral, StringLiteral, BooleanOperation]"
py_win_percentage_input,"[SingleWhileLoopIteration, TransformingToIntType, AssigningValueVariable, HandlingInput, BooleanEvaluating, Printing, Division, CallingLibraryFunction]","[or, WhileStatement, print(), Less, int(), LessOrEqual, =, input(), Larger, ComparisonExpression, /, BinaryOperation, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IntegerLiteral, StringLiteral, BooleanOperation]"
py_win_percentage_won_equal,"[SingleWhileLoopIteration, TransformingToIntType, Addition, HandlingInput, AssigningValueVariable, CallingLibraryFunction, CreatingString, BooleanEvaluating, Printing, Division]","[+, or, WhileStatement, print(), IntegerLiteral, Less, int(), =, input(), Larger, ComparisonExpression, /, BinaryOperation, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BooleanOperation, //]"
py_work_hours,"[ClosingFile, SingleForLoopIteration, TransformingToFloatType, FindingLength, AssigningValueVariable, Addition, HandlingInput, NestedForLoopIteration, ReadingLine, CallingLibraryFunction, TransformingToStringType, ChangingValueVariable, HandlingSpecificError, SplittingString, Printing, DefiningSimpleFunction, OpeningFile, Concatenation, ForLoopWithListIndexing, ForLoopWith+=, NestedFunctionCall, CreatingString, CallingSimpleFunction]","[FileNotFoundError, AugmentedAssignmentStatement, split(), TryStatement, +, ForStatement, open(), range(), close(), =, BinaryOperation, FunctionCall, IOError, input(), FunctionDefinition, print(), float(), len(), str(), SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, FloatLiteral, StringLiteral, ValueError]"
py_work_hours2,"[ClosingFile, SingleForLoopIteration, TransformingToFloatType, FindingLength, TransformingToIntType, AssigningValueVariable, Addition, HandlingInput, CallingLibraryFunction, ReadingLine, TransformingToStringType, ChangingValueVariable, HandlingSpecificError, SplittingString, Printing, DefiningSimpleFunction, OpeningFile, Concatenation, ForLoopWithListIndexing, ForLoopWith+=, CreatingString, CallingSimpleFunction, NestedForLoopIteration]","[FileNotFoundError, AugmentedAssignmentStatement, split(), TryStatement, +, ForStatement, open(), range(), close(), =, BinaryOperation, FunctionCall, IOError, int(), input(), FunctionDefinition, print(), float(), len(), str(), SimpleAssignmentStatement, ExpressionStatement, IndexingExpression, FloatLiteral, StringLiteral, ValueError]"
py_write_squares_odd,"[SingleForLoopIteration, Multiplication, Printing, CallingLibraryFunction]","[ForStatement, range(), print(), IntegerLiteral, *, BinaryOperation, FunctionCall, StringLiteral, ExpressionStatement]"
py_write_squares_range,"[SingleForLoopIteration, Multiplication, Printing, CallingLibraryFunction, CreatingString]","[ForStatement, range(), print(), IntegerLiteral, *, BinaryOperation, FunctionCall, ExpressionStatement, StringLiteral]"
q_py_topic_dictionary:q_py_dict_access1,"[AccessingDictionary, AssigningValueVariable, CallingLibraryFunction, Printing, CreatingDictionary, IndexingDictionary]","[StringLiteral, print(), IntegerLiteral, =, FunctionCall, DictLiteral, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression]"
q_py_topic_dictionary:q_py_dict_access2,"[FindingLength, AccessingDictionary, Addition, AssigningValueVariable, CallingLibraryFunction, Printing, CreatingDictionary, AddingItemToDictionary, IndexingDictionary, ChangingValueDictionaryElement, Substraction]","[StringLiteral, +, print(), IntegerLiteral, =, len(), FunctionCall, DictLiteral, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_exceptions:q_py_exception_assertion,"[SingleForLoopIteration, AssertChecking, AddingListElementWithAppend, AssigningValueVariable, ChangingValueVariable, HandlingSpecificError, Printing, DefiningSimpleFunction, CreatingList, ForLoopWith+=, CallingLibraryFunction, CallingSimpleFunction]","[TryStatement, ForStatement, StringLiteral, print(), AssertionError, IntegerLiteral, AugmentedAssignmentStatement, =, ListLiteral, AssertStatement, FunctionCall, append(), FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, +]"
q_py_topic_exceptions:q_py_exceptions_addarr,"[SingleForLoopIteration, FindingLength, Addition, AssigningValueVariable, CallingLibraryFunction, ChangingValueVariable, HandlingSpecificError, Printing, DefiningSimpleFunction, CreatingList, Division, ForLoopWith+=, CallingSimpleFunction]","[TryStatement, +, ForStatement, print(), ReturnStatement, IntegerLiteral, AugmentedAssignmentStatement, =, TypeError, len(), ListLiteral, //, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_exceptions:q_py_list_except1,"[HandlingGeneralError, SingleForLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, ChangingValueVariable, Printing, CreatingTuple, IndexingTuple, ForLoopWithListIndexing, ForLoopWith+=]","[TryStatement, +, ForStatement, range(), print(), IntegerLiteral, AugmentedAssignmentStatement, =, TupleLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_exceptions:q_py_value_except1,"[TransformingToIntType, AssigningValueVariable, CallingLibraryFunction, HandlingSpecificError, Printing, DefiningSimpleFunction, CreatingList, IndexingList, NestedFunctionCall, CallingSimpleFunction]","[TryStatement, print(), int(), =, ValueError, ListLiteral, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression]"
q_py_topic_file_processing:q_py_file1,"[Importing, AssigningValueVariable, ReadingLine, CallingLibraryFunction, Printing, OpeningFile]","[open(), print(), IntegerLiteral, =, read(), FunctionCall, StringLiteral, ImportStatement, SimpleAssignmentStatement, ExpressionStatement]"
q_py_topic_functions:q_py_fun_car1,"[CallingSimpleFunction, Addition, AssigningValueVariable, CallingLibraryFunction, Printing, DefiningSimpleFunction, FindMinimum, Substraction]","[min(), +, FunctionDefinition, print(), ReturnStatement, IntegerLiteral, =, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_functions:q_py_fun_car2,"[IfElseChecking, CallingSimpleFunction, Addition, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, DefiningSimpleFunction, FindMinimum, Substraction]","[min(), +, FunctionDefinition, print(), ReturnStatement, IntegerLiteral, Less, =, IfElseStatement, ComparisonExpression, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_if_statement:q_py_if_elif1,"[FindRemainder, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, IfElifElseChecking]","[print(), IntegerLiteral, IfElifElseStatement, =, ComparisonExpression, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, Modulus, ==]"
q_py_topic_if_statement:q_py_nested_if1,"[IfElseChecking, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, NestedIfChecking]","[print(), IntegerLiteral, Less, =, IfElseStatement, Larger, ComparisonExpression, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_if_statement:q_py_nested_if_elif1,"[IfElseChecking, FindRemainder, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, NestedIfChecking]","[print(), IntegerLiteral, =, IfElseStatement, ComparisonExpression, LargerOrEqual, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, Modulus, ==]"
q_py_topic_if_statement:q_py_nested_if_elif2,"[IfElseChecking, Addition, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, NestedIfChecking]","[NotEqual, or, +, print(), =, IfElseStatement, Larger, ComparisonExpression, FunctionCall, StringLiteral, IfElifStatement, and, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, ==, BooleanOperation]"
q_py_topic_lists:q_py_add_two_lists1,"[SingleForLoopIteration, FindingLength, AddingListElementWithAppend, Addition, AssigningValueVariable, CallingLibraryFunction, Printing, CreatingList, Concatenation, IndexingList, ForLoopWithListIndexing, NestedFunctionCall]","[+, ForStatement, range(), print(), IntegerLiteral, =, len(), ListLiteral, FunctionCall, append(), SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_lists:q_py_list_access1,"[CreatingList, AssigningValueVariable, Printing, CallingLibraryFunction, ChangingValueListElement]","[print(), IntegerLiteral, =, ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, IndexingExpression]"
q_py_topic_lists:q_py_list_access2,"[SingleForLoopIteration, Multiplication, FindingLength, AssigningValueVariable, CallingLibraryFunction, Printing, CreatingList, ForLoopWithListIndexing, ForLoopWith*=, ChangingValueListElement, NestedFunctionCall]","[ForStatement, range(), print(), IntegerLiteral, =, *, len(), ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_lists:q_py_list_append1,"[SingleForLoopIteration, FindingLength, AddingListElementWithAppend, Addition, AssigningValueVariable, CallingLibraryFunction, Printing, CreatingList, IndexingList]","[+, ForStatement, range(), print(), IntegerLiteral, =, len(), ListLiteral, FunctionCall, append(), SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
