exercise_name,educational_list,parser_list
py_largest_divisor,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, Division, FindRemainder, HandlingFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, DefinitionStatement, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, LogicalExpression, Modulus, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, int(), print()]"
py_list2d_basic,"[AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingString, HandlingTuple, Indexing2DArray, IndexingList, IndexingString, IndexingTuple, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, ReplacingStringContent, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, int(), list(), print()]"
py_list2d_basic2,"[AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingString, HandlingTuple, Indexing2DArray, IndexingList, IndexingString, IndexingTuple, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list2d_basic3,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, HandlingTuple, Indexing2DArray, IndexingList, IndexingString, IndexingTuple, ManagingVariable, Printing, Python, ReplacingElement2DArray, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list_basic,"[AssigningVariable, CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list_basic2,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, HandlingFloat, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, TransformingToFloatType, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, IndexingExpression, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, list(), print()]"
py_list_basic3,"[AssigningVariable, CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, ReplacingListElement, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, list(), print()]"
py_list_change,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, NumericLiteral, Operator, Statement, SubscriptExpression, len(), list(), print(), range()]"
py_list_fill,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingList, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, append(), list(), print(), range()]"
py_list_fill_user_input,"[AddingListElement, AddingListElementWithAppend, AssigningVariable, CallingFunctionLibrary, CreatingList, CreatingString, HandlingFunction, HandlingInput, HandlingList, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, append(), input(), list(), print(), range()]"
py_list_min,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CreatingList, FindMinimum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IfChecking, IfCheckingInForLoop, IfElseCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, IfElifStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Less, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, int(), len(), list(), print(), range()]"
py_list_min_max,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CreatingList, FindMaximum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IfChecking, IfCheckingInForLoop, IfElseCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, FunctionCall, IfElifStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, int(), len(), list(), print(), range()]"
py_list_process_elements,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CreatingList, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, int(), list(), print()]"
py_list_rotate,"[AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, SubscriptExpression, int(), len(), list(), print(), range()]"
py_list_rotate_left_twice,"[AssigningVariable, CallingFunctionLibrary, CreatingList, CreatingTuple, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, HandlingTuple, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, int(), len(), list(), print(), range()]"
py_list_rotate_right,"[AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, HandlingTuple, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), list(), print(), range()]"
py_list_rotate_right_twice,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, HandlingTuple, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, int(), len(), list(), print(), range()]"
py_list_swap_adjacent_elements,"[AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, SwappingVariablesValue, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, in, len(), list(), print(), range()]"
py_loan2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingStandardFunction, CreatingObject, DefiningClass, DefiningFunctionCallingFunction, DefiningOOPMethod, DefiningStandardFunction, Division, FormattingString, HandlingFloat, HandlingFunction, HandlingFunctionCallingFunction, HandlingInput, HandlingInteger, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, Power, Printing, Python, Substraction, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[*, **, +, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, float(), format(), input(), int()]"
py_nested_if_max_of_three,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, FindMaximum, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_min_max,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, FindMinimum, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_temperature,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, IfChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElifStatement, IfElseStatement, IfStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_nested_if_temperature2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, IfChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElifElseStatement, IfElifStatement, IfElseStatement, IfStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
objects_classes_account,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, FormattingString, HandlingFloat, HandlingFunction, HandlingObjectOrientedProgramming, HandlingString, IfChecking, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToFloatType, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, format(), print()]"
py_phone_age,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_phone_age2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, input(), int(), not, or, print()]"
py_point2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, Concatenation, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFloat, HandlingFunction, HandlingObjectOrientedProgramming, HandlingString, ManagingVariable, Multiplication, Power, Printing, Python, TransformingToFloatType, TransformingToStringType, UpdatingVariable]","[*, **, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, float(), int(), print(), str()]"
py_print_medals,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, Create2DArray, CreatingList, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFunction, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, MixedNestedLoopIteration, NestedForLoopIteration, NestedLoopIteration, Printing, Python, TwoDimensionalArrayTask, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), in, int(), len(), list(), print(), range()]"
py_print_medals_row_column_total,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, Create2DArray, CreatingList, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFunction, HandlingList, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, MixedNestedLoopIteration, NestedForLoopIteration, NestedLoopIteration, Printing, Python, ReplacingListElement, TwoDimensionalArrayTask, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), int(), len(), list(), print(), range()]"
py_pythagorean_theorem,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Power, Printing, Python, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[**, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_pythagorean_theorem2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, ManagingVariable, Multiplication, Power, Printing, Python, Substraction, TransformingToFloatType, UpdatingVariable]","[**, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, float(), input(), print()]"
py_range1_2,"[CallingFunctionLibrary, HandlingFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range2_2,"[CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, NumericLiteral, Statement, print(), range()]"
py_range3_2,"[AssigningVariable, CallingFunctionLibrary, HandlingFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, int(), print(), range()]"
py_range_one,"[AssigningVariable, CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, int(), print(), range()]"
py_range_three,"[CallingFunctionLibrary, HandlingFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, MembershipOperator, NumericLiteral, Statement, in, print(), range()]"
py_range_two,"[CallingFunctionLibrary, HandlingFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, NumericLiteral, Statement, print(), range()]"
py_rent_car,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_rent_car2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, and, input(), int(), not]"
py_rent_car3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), or]"
py_repeated_sequence,"[AssigningVariable, CallingFunctionLibrary, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, MixedNestedLoopIteration, NestedForLoopIteration, NestedLoopIteration, Printing, Python, TransformingToIntType]","[+, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, input(), int(), print(), range()]"
py_repeated_sequence2,"[AssigningVariable, CallingFunctionLibrary, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, MixedNestedLoopIteration, NestedForLoopIteration, NestedLoopIteration, Printing, Python, TransformingToIntType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, in, input(), int(), print(), range()]"
